NUTS_ID,year,vehicle_stock
FRA2,2004,187578.0
FRA2,2005,189718.0
FRA2,2006,194475.0
FRA2,2007,195510.0
FRA2,2008,198333.0
FRA2,2009,201195.0
FRA2,2010,210600.0
FRA2,2011,206971.0
FRA2,2012,209885.0
FRA2,2013,212817.0
FRA2,2014,215766.0
FRA2,2015,222441.0
FRA2,2016,221716.0
FRA2,2017,224717.0
FRA2,2018,227735.0
FRA2,2019,230771.0
FRA2,2020,235725.0
FRA2,2021,236894.0
FRA2,2022,239982.0
FRA2,2023,243087.0
FRA2,2024,246209.0
FRA2,2025,247398.0
FRA2,2026,252506.0
FRA2,2027,255680.0
FRA2,2028,258872.0
FRA2,2029,262081.0
FRA2,2030,257936.0
FRA3,1999,71914.0
FRA3,2000,76038.0
FRA3,2001,80604.0
FRA3,2002,85290.0
FRA3,2003,89775.0
FRA3,2004,93195.0
FRA3,2005,96843.0
FRA3,2006,102446.0
FRA3,2007,106584.0
FRA3,2008,107617.0
FRA3,2009,111713.0
FRA3,2010,125414.0
FRA3,2011,120085.0
FRA3,2012,124361.0
FRA3,2013,128696.0
FRA3,2014,133092.0
FRA3,2015,143166.0
FRA3,2016,142063.0
FRA3,2017,146638.0
FRA3,2018,151273.0
FRA3,2019,155969.0
FRA3,2020,163701.0
FRA3,2021,165539.0
FRA3,2022,170413.0
FRA3,2023,175348.0
FRA3,2024,180343.0
FRA3,2025,182253.0
FRA3,2026,190512.0
FRA3,2027,195686.0
FRA3,2028,200921.0
FRA3,2029,206215.0
FRA3,2030,199382.0
FRA4,1999,322295.0
FRA4,2000,332442.0
FRA4,2001,343058.0
FRA4,2002,351876.0
FRA4,2003,359195.0
FRA4,2004,364468.0
FRA4,2005,371597.0
FRA4,2006,385332.0
FRA4,2007,392296.0
FRA4,2008,396012.0
FRA4,2009,404482.0
FRA4,2010,432576.0
FRA4,2011,421690.0
FRA4,2012,430428.0
FRA4,2013,439256.0
FRA4,2014,448172.0
FRA4,2015,468491.0
FRA4,2016,466274.0
FRA4,2017,475458.0
FRA4,2018,484732.0
FRA4,2019,494096.0
FRA4,2020,509451.0
FRA4,2021,513090.0
FRA4,2022,522722.0
FRA4,2023,532442.0
FRA4,2024,542252.0
FRA4,2025,545997.0
FRA4,2026,562140.0
FRA4,2027,572218.0
FRA4,2028,582385.0
FRA4,2029,592642.0
FRA4,2030,579399.0
HU10,1999,778214.0
HU10,2000,825771.0
HU10,2001,874501.0
HU10,2002,921569.0
HU10,2003,958421.0
HU10,2004,972508.0
HU10,2005,982664.0
HU10,2006,993877.0
HU10,2007,1012635.0
HU10,2008,1027724.0
HU10,2009,1057575.0
HU10,2010,984269.0
HU10,2011,1106561.0
HU10,2012,1132531.0
HU10,2013,1159531.0
HU10,2014,1187596.0
HU10,2015,1115123.0
HU10,2016,1247054.0
HU10,2017,1278515.0
HU10,2018,1311177.0
HU10,2019,1345074.0
HU10,2020,1286795.0
HU10,2021,1416707.0
HU10,2022,1454511.0
HU10,2023,1493687.0
HU10,2024,1534267.0
HU10,2025,1441694.0
HU10,2026,1619777.0
HU10,2027,1664775.0
HU10,2028,1711315.0
HU10,2029,1759429.0
HU10,2030,1621239.0
HU21,1999,241666.39008285268
HU21,2000,255956.9898263141
HU21,2001,270954.92630204395
HU21,2002,286221.61077350914
HU21,2003,303646.2717163022
HU21,2004,308818.4218052214
HU21,2005,317019.73145944916
HU21,2006,327601.8086744061
HU21,2007,335938.9909212731
HU21,2008,340816.4173717468
HU21,2009,339235.8994191352
HU21,2010,317223.5403484077
HU21,2011,352427.5296633094
HU21,2012,359008.35883767897
HU21,2013,365577.1992538741
HU21,2014,372136.0490382576
HU21,2015,354627.4667882467
HU21,2016,385221.77858522773
HU21,2017,391748.658347814
HU21,2018,398264.5484154075
HU21,2019,404769.44878800784
HU21,2020,393424.0873026368
HU21,2021,417747.2795114113
HU21,2022,424220.2098622149
HU21,2023,430682.15051802446
HU21,2024,437134.1005420233
HU21,2025,422052.24275907496
HU21,2026,450005.03150504135
HU21,2027,456424.01244406163
HU21,2028,462833.0027512698
HU21,2029,469231.00336348463
HU21,2030,450216.8328994495
HU22,1999,228636.0
HU22,2000,243530.0
HU22,2001,256870.0
HU22,2002,269457.0
HU22,2003,285079.0
HU22,2004,290522.0
HU22,2005,298060.0
HU22,2006,303939.0
HU22,2007,310596.0
HU22,2008,319392.0
HU22,2009,316736.0
HU22,2010,297057.0
HU22,2011,327931.0
HU22,2012,333515.0
HU22,2013,339089.0
HU22,2014,344655.0
HU22,2015,328854.0
HU22,2016,355758.0
HU22,2017,361296.0
HU22,2018,366826.0
HU22,2019,372345.0
HU22,2020,361939.0
HU22,2021,383358.0
HU22,2022,388851.0
HU22,2023,394334.0
HU22,2024,399808.0
HU22,2025,385996.0
HU22,2026,410730.0
HU22,2027,416177.0
HU22,2028,421615.0
HU22,2029,427043.0
HU22,2030,409623.0
HU23,1999,209411.6099171475
HU23,2000,220163.01017368602
HU23,2001,231233.07369795593
HU23,2002,245144.38922649098
HU23,2003,258747.72828369797
HU23,2004,261102.5781947788
HU23,2005,267200.26854055095
HU23,2006,274591.19132559403
HU23,2007,278882.009078727
HU23,2008,283443.5826282531
HU23,2009,280127.1005808647
HU23,2010,266067.4596515922
HU23,2011,288362.47033669066
HU23,2012,292415.6411623212
HU23,2013,296425.8007461258
HU23,2014,300393.9509617421
HU23,2015,289720.5332117534
HU23,2016,308201.22141477215
HU23,2017,312041.3416521859
HU23,2018,315838.4515845925
HU23,2019,319592.55121199205
HU23,2020,313021.9126973631
HU23,2021,326972.72048858844
HU23,2022,330598.7901377854
HU23,2023,334181.84948197525
HU23,2024,337721.8994579768
HU23,2025,329388.7572409252
HU23,2026,344674.9684949585
HU23,2027,348086.98755593866
HU23,2028,351456.9972487305
HU23,2029,354782.99663651525
HU23,2030,344788.1671005504
HU31,1999,217632.0
HU31,2000,227622.0
HU31,2001,243044.0
HU31,2002,258540.0
HU31,2003,278737.0
HU31,2004,285734.0
HU31,2005,295048.0
HU31,2006,305330.0
HU31,2007,309781.0
HU31,2008,314880.0
HU31,2009,313094.0
HU31,2010,291966.0
HU31,2011,325571.0
HU31,2012,331742.0
HU31,2013,337867.0
HU31,2014,343948.0
HU31,2015,327638.0
HU31,2016,355972.0
HU31,2017,361917.0
HU31,2018,367816.0
HU31,2019,373670.0
HU31,2020,363438.0
HU31,2021,385243.0
HU31,2022,390961.0
HU31,2023,396635.0
HU31,2024,402263.0
HU31,2025,389051.0
HU31,2026,413383.0
HU31,2027,418875.0
HU31,2028,424322.0
HU31,2029,429724.0
HU31,2030,413565.0
HU32,1999,257962.0
HU32,2000,273076.0
HU32,2001,291982.0
HU32,2002,315990.0
HU32,2003,341132.0
HU32,2004,352123.0
HU32,2005,364388.0
HU32,2006,374654.0
HU32,2007,379925.0
HU32,2008,384591.0
HU32,2009,383883.0
HU32,2010,357716.0
HU32,2011,399283.0
HU32,2012,406885.0
HU32,2013,414420.0
HU32,2014,421889.0
HU32,2015,401830.0
HU32,2016,436629.0
HU32,2017,443901.0
HU32,2018,451106.0
HU32,2019,458246.0
HU32,2020,445759.0
HU32,2021,472327.0
HU32,2022,479268.0
HU32,2023,486144.0
HU32,2024,492953.0
HU32,2025,476950.0
HU32,2026,506375.0
HU32,2027,512986.0
HU32,2028,519532.0
HU32,2029,526012.0
HU32,2030,506594.0
HU33,1999,283858.0
HU33,2000,296720.0
HU33,2001,312534.0
HU33,2002,330194.0
HU33,2003,349082.0
HU33,2004,355691.0
HU33,2005,363446.0
HU33,2006,373854.0
HU33,2007,380106.0
HU33,2008,383040.0
HU33,2009,380764.0
HU33,2010,361156.0
HU33,2011,392304.0
HU33,2012,398001.0
HU33,2013,403649.0
HU33,2014,409247.0
HU33,2015,394213.0
HU33,2016,420296.0
HU33,2017,425747.0
HU33,2018,431149.0
HU33,2019,436502.0
HU33,2020,427141.0
HU33,2021,447060.0
HU33,2022,452266.0
HU33,2023,457422.0
HU33,2024,462529.0
HU33,2025,450527.0
HU33,2026,472596.0
HU33,2027,477556.0
HU33,2028,482466.0
HU33,2029,487328.0
HU33,2030,472760.0
IE01,1999,314714.5497551095
IE01,2000,324688.64186222106
IE01,2001,343991.11526995525
IE01,2002,365409.100827381
IE01,2003,383831.91930869035
IE01,2004,406139.75483749434
IE01,2005,428241.19104186073
IE01,2006,460639.671730889
IE01,2007,486522.7099423818
IE01,2008,496067.43084210716
IE01,2009,514353.70902606845
IE01,2010,626880.0313736536
IE01,2011,562609.5118220523
IE01,2012,587503.8982142992
IE01,2013,612910.2241395228
IE01,2014,638827.4895977229
IE01,2015,750901.88315605
IE01,2016,679176.2366618626
IE01,2017,707231.6676275842
IE01,2018,735831.0959295817
IE01,2019,764973.5234028734
IE01,2020,892247.2103882357
IE01,2021,824889.3740283325
IE01,2022,855661.7971804924
IE01,2023,886979.2185864411
IE01,2024,918838.6382461749
IE01,2025,1017852.2454955466
IE01,2026,984189.4732445143
IE01,2027,1017679.8885831162
IE01,2028,1051713.3030930161
IE01,2029,1086290.714939192
IE01,2030,1132751.4794066697
IE02,1999,958833.4502448896
IE02,2000,997045.358137779
IE02,2001,1042205.8847300449
IE02,2002,1090101.8991726188
IE02,2003,1136727.0806913085
IE02,2004,1156148.2451625061
IE02,2005,1217601.80895814
IE02,2006,1284548.3282691115
IE02,2007,1370613.2900576193
IE02,2008,1435643.5691578917
IE02,2009,1438124.2909739316
IE02,2010,1700900.968626348
IE02,2011,1551155.488177948
IE02,2012,1609288.101785699
IE02,2013,1668443.7758604754
IE02,2014,1728622.5104022773
IE02,2015,1987121.1168439477
IE02,2016,1821992.763338139
IE02,2017,1886707.332372414
IE02,2018,1952507.9040704204
IE02,2019,2019396.4765971247
IE02,2020,2309792.7896117643
IE02,2021,2156435.625971668
IE02,2022,2226586.2028195057
IE02,2023,2297823.7814135565
IE02,2024,2370148.361753822
IE02,2025,2594034.7545044525
IE02,2026,2518059.526755484
IE02,2027,2593646.111416882
IE02,2028,2670320.6969069825
IE02,2029,2748081.2850608067
IE02,2030,2852359.52059333
ITC1,1999,2617627.0
ITC1,2000,2634715.0
ITC1,2001,2668981.0
ITC1,2002,2698050.0
ITC1,2003,2741766.0
ITC1,2004,2773629.0
ITC1,2005,2718672.0
ITC1,2006,2712715.0
ITC1,2007,2748756.0
ITC1,2008,2782647.0
ITC1,2009,2758423.0
ITC1,2010,2711000.0
ITC1,2011,2755191.0
ITC1,2012,2759838.0
ITC1,2013,2764426.0
ITC1,2014,2768956.0
ITC1,2015,2690427.0
ITC1,2016,2777841.0
ITC1,2017,2782196.0
ITC1,2018,2786493.0
ITC1,2019,2790732.0
ITC1,2020,2721000.0
ITC1,2021,2799035.0
ITC1,2022,2803099.0
ITC1,2023,2807105.0
ITC1,2024,2811052.0
ITC1,2025,2792057.0
ITC1,2026,2818773.0
ITC1,2027,2822546.0
ITC1,2028,2826261.0
ITC1,2029,2829918.0
ITC1,2030,2885287.0
ITC2,1999,122736.0
ITC2,2000,128271.0
ITC2,2001,115937.0
ITC2,2002,115873.0
ITC2,2003,118949.0
ITC2,2004,119928.0
ITC2,2005,127225.0
ITC2,2006,133606.0
ITC2,2007,133802.0
ITC2,2008,140542.0
ITC2,2009,138061.0
ITC2,2010,134240.0
ITC2,2011,138295.0
ITC2,2012,140152.0
ITC2,2013,142020.0
ITC2,2014,143900.0
ITC2,2015,140883.0
ITC2,2016,147694.0
ITC2,2017,149607.0
ITC2,2018,151532.0
ITC2,2019,153469.0
ITC2,2020,150805.0
ITC2,2021,157376.0
ITC2,2022,159346.0
ITC2,2023,161328.0
ITC2,2024,163321.0
ITC2,2025,163821.0
ITC2,2026,167341.0
ITC2,2027,169369.0
ITC2,2028,171407.0
ITC2,2029,173457.0
ITC2,2030,179099.0
ITC3,1999,818751.0
ITC3,2000,818618.0
ITC3,2001,821941.0
ITC3,2002,829541.0
ITC3,2003,836219.0
ITC3,2004,841582.0
ITC3,2005,827820.0
ITC3,2006,831853.0
ITC3,2007,830192.0
ITC3,2008,835223.0
ITC3,2009,835076.0
ITC3,2010,829232.0
ITC3,2011,830561.0
ITC3,2012,830549.0
ITC3,2013,830524.0
ITC3,2014,830486.0
ITC3,2015,817234.0
ITC3,2016,830373.0
ITC3,2017,830298.0
ITC3,2018,830210.0
ITC3,2019,830109.0
ITC3,2020,815600.0
ITC3,2021,829870.0
ITC3,2022,829732.0
ITC3,2023,829580.0
ITC3,2024,829416.0
ITC3,2025,821775.0
ITC3,2026,829051.0
ITC3,2027,828849.0
ITC3,2028,828635.0
ITC3,2029,828408.0
ITC3,2030,833550.0
ITC4,1999,5249329.0
ITC4,2000,5293696.0
ITC4,2001,5384224.0
ITC4,2002,5460802.0
ITC4,2003,5552509.0
ITC4,2004,5638540.0
ITC4,2005,5584987.0
ITC4,2006,5620587.0
ITC4,2007,5689183.0
ITC4,2008,5737960.0
ITC4,2009,5676574.0
ITC4,2010,5600063.0
ITC4,2011,5707183.0
ITC4,2012,5729371.0
ITC4,2013,5751381.0
ITC4,2014,5773211.0
ITC4,2015,5553865.0
ITC4,2016,5816335.0
ITC4,2017,5837628.0
ITC4,2018,5858743.0
ITC4,2019,5879679.0
ITC4,2020,5669699.0
ITC4,2021,5921014.0
ITC4,2022,5941413.0
ITC4,2023,5961633.0
ITC4,2024,5981674.0
ITC4,2025,5910859.0
ITC4,2026,6021220.0
ITC4,2027,6040725.0
ITC4,2028,6060051.0
ITC4,2029,6079197.0
ITC4,2030,6228893.0
ITF1,1999,688397.0
ITF1,2000,706272.0
ITF1,2001,725535.0
ITF1,2002,742931.0
ITF1,2003,761362.0
ITF1,2004,769097.0
ITF1,2005,773566.0
ITF1,2006,787175.0
ITF1,2007,805943.0
ITF1,2008,820178.0
ITF1,2009,814089.0
ITF1,2010,799579.0
ITF1,2011,852077.0
ITF1,2012,865392.0
ITF1,2013,878791.0
ITF1,2014,892275.0
ITF1,2015,864171.0
ITF1,2016,919495.0
ITF1,2017,933232.0
ITF1,2018,947053.0
ITF1,2019,960959.0
ITF1,2020,947047.0
ITF1,2021,989024.0
ITF1,2022,1003183.0
ITF1,2023,1017427.0
ITF1,2024,1031755.0
ITF1,2025,1049674.0
ITF1,2026,1060664.0
ITF1,2027,1075246.0
ITF1,2028,1089911.0
ITF1,2029,1104662.0
ITF1,2030,1161574.0
ITF2,1999,154262.0
ITF2,2000,158473.0
ITF2,2001,163710.0
ITF2,2002,168741.0
ITF2,2003,174199.0
ITF2,2004,174416.0
ITF2,2005,176770.0
ITF2,2006,182365.0
ITF2,2007,187813.0
ITF2,2008,191838.0
ITF2,2009,194027.0
ITF2,2010,188805.0
ITF2,2011,205649.0
ITF2,2012,210019.0
ITF2,2013,214391.0
ITF2,2014,218763.0
ITF2,2015,216851.0
ITF2,2016,227513.0
ITF2,2017,231890.0
ITF2,2018,236268.0
ITF2,2019,240648.0
ITF2,2020,244477.0
ITF2,2021,249411.0
ITF2,2022,253795.0
ITF2,2023,258180.0
ITF2,2024,262567.0
ITF2,2025,272303.0
ITF2,2026,271344.0
ITF2,2027,275735.0
ITF2,2028,280127.0
ITF2,2029,284520.0
ITF2,2030,297652.0
ITF3,1999,2917302.0
ITF3,2000,2993717.0
ITF3,2001,3063639.0
ITF3,2002,3147973.0
ITF3,2003,3227397.0
ITF3,2004,3245381.0
ITF3,2005,3091860.0
ITF3,2006,3190621.0
ITF3,2007,3260050.0
ITF3,2008,3312954.0
ITF3,2009,3333084.0
ITF3,2010,3277742.0
ITF3,2011,3432702.0
ITF3,2012,3472354.0
ITF3,2013,3512128.0
ITF3,2014,3552024.0
ITF3,2015,3498761.0
ITF3,2016,3632181.0
ITF3,2017,3672443.0
ITF3,2018,3712827.0
ITF3,2019,3753333.0
ITF3,2020,3747083.0
ITF3,2021,3834710.0
ITF3,2022,3875582.0
ITF3,2023,3916575.0
ITF3,2024,3957691.0
ITF3,2025,4026893.0
ITF3,2026,4040288.0
ITF3,2027,4081769.0
ITF3,2028,4123372.0
ITF3,2029,4165097.0
ITF3,2030,4309892.0
ITF4,1999,1869964.0
ITF4,2000,1922739.0
ITF4,2001,1971368.0
ITF4,2002,2014872.0
ITF4,2003,2060608.0
ITF4,2004,2071901.0
ITF4,2005,2075598.0
ITF4,2006,2108623.0
ITF4,2007,2158796.0
ITF4,2008,2189940.0
ITF4,2009,2213952.0
ITF4,2010,2165714.0
ITF4,2011,2303978.0
ITF4,2012,2339619.0
ITF4,2013,2375359.0
ITF4,2014,2411199.0
ITF4,2015,2375509.0
ITF4,2016,2483176.0
ITF4,2017,2519314.0
ITF4,2018,2555551.0
ITF4,2019,2591888.0
ITF4,2020,2599857.0
ITF4,2021,2664860.0
ITF4,2022,2701495.0
ITF4,2023,2738229.0
ITF4,2024,2775063.0
ITF4,2025,2844036.0
ITF4,2026,2849029.0
ITF4,2027,2886161.0
ITF4,2028,2923392.0
ITF4,2029,2960723.0
ITF4,2030,3084348.0
ITF5,1999,274740.0
ITF5,2000,282788.0
ITF5,2001,291421.0
ITF5,2002,299147.0
ITF5,2003,307404.0
ITF5,2004,307352.0
ITF5,2005,310151.0
ITF5,2006,317687.0
ITF5,2007,328707.0
ITF5,2008,335574.0
ITF5,2009,341337.0
ITF5,2010,331680.0
ITF5,2011,358824.0
ITF5,2012,365878.0
ITF5,2013,372917.0
ITF5,2014,379941.0
ITF5,2015,379468.0
ITF5,2016,393942.0
ITF5,2017,400920.0
ITF5,2018,407882.0
ITF5,2019,414830.0
ITF5,2020,424109.0
ITF5,2021,428678.0
ITF5,2022,435579.0
ITF5,2023,442465.0
ITF5,2024,449336.0
ITF5,2025,466346.0
ITF5,2026,463031.0
ITF5,2027,469856.0
ITF5,2028,476665.0
ITF5,2029,483459.0
ITF5,2030,502020.0
ITF6,1999,942205.0
ITF6,2000,973544.0
ITF6,2001,1007250.0
ITF6,2002,1036386.0
ITF6,2003,1066991.0
ITF6,2004,1067469.0
ITF6,2005,1045543.0
ITF6,2006,1082649.0
ITF6,2007,1117618.0
ITF6,2008,1142666.0
ITF6,2009,1154834.0
ITF6,2010,1127628.0
ITF6,2011,1212859.0
ITF6,2012,1234993.0
ITF6,2013,1257111.0
ITF6,2014,1279212.0
ITF6,2015,1273272.0
ITF6,2016,1323365.0
ITF6,2017,1345417.0
ITF6,2018,1367453.0
ITF6,2019,1389472.0
ITF6,2020,1413286.0
ITF6,2021,1433460.0
ITF6,2022,1455429.0
ITF6,2023,1477382.0
ITF6,2024,1499319.0
ITF6,2025,1550503.0
ITF6,2026,1543143.0
ITF6,2027,1565030.0
ITF6,2028,1586901.0
ITF6,2029,1608755.0
ITF6,2030,1671625.0
ITG1,1999,2599740.0
ITG1,2000,2668045.0
ITG1,2001,2724985.0
ITG1,2002,2777615.0
ITG1,2003,2857952.0
ITG1,2004,2869699.0
ITG1,2005,2793411.0
ITG1,2006,2879758.0
ITG1,2007,2958724.0
ITG1,2008,3015186.0
ITG1,2009,3041117.0
ITG1,2010,2971509.0
ITG1,2011,3148381.0
ITG1,2012,3194011.0
ITG1,2013,3239742.0
ITG1,2014,3285575.0
ITG1,2015,3244501.0
ITG1,2016,3377545.0
ITG1,2017,3423682.0
ITG1,2018,3469920.0
ITG1,2019,3516261.0
ITG1,2020,3531875.0
ITG1,2021,3609245.0
ITG1,2022,3655890.0
ITG1,2023,3702636.0
ITG1,2024,3749484.0
ITG1,2025,3840128.0
ITG1,2026,3843483.0
ITG1,2027,3890636.0
ITG1,2028,3937889.0
ITG1,2029,3985244.0
ITG1,2030,4139274.0
ITG2,1999,826982.0
ITG2,2000,839576.0
ITG2,2001,858853.0
ITG2,2002,875931.0
ITG2,2003,900580.0
ITG2,2004,903983.0
ITG2,2005,895872.0
ITG2,2006,921626.0
ITG2,2007,947625.0
ITG2,2008,964277.0
ITG2,2009,968724.0
ITG2,2010,946072.0
ITG2,2011,1006959.0
ITG2,2012,1022626.0
ITG2,2013,1038347.0
ITG2,2014,1054120.0
ITG2,2015,1036197.0
ITG2,2016,1085826.0
ITG2,2017,1101757.0
ITG2,2018,1117742.0
ITG2,2019,1133780.0
ITG2,2020,1134705.0
ITG2,2021,1166013.0
ITG2,2022,1182209.0
ITG2,2023,1198458.0
ITG2,2024,1214760.0
ITG2,2025,1243914.0
ITG2,2026,1247522.0
ITG2,2027,1263982.0
ITG2,2028,1280495.0
ITG2,2029,1297061.0
ITG2,2030,1353189.0
ITH1,1999,254660.0
ITH1,2000,257028.0
ITH1,2001,259756.0
ITH1,2002,263360.0
ITH1,2003,268085.0
ITH1,2004,270882.0
ITH1,2005,272583.0
ITH1,2006,275108.0
ITH1,2007,279756.0
ITH1,2008,284437.0
ITH1,2009,279713.0
ITH1,2010,275517.0
ITH1,2011,285626.0
ITH1,2012,288035.0
ITH1,2013,290453.0
ITH1,2014,292879.0
ITH1,2015,282042.0
ITH1,2016,297757.0
ITH1,2017,300208.0
ITH1,2018,302669.0
ITH1,2019,305137.0
ITH1,2020,296345.0
ITH1,2021,310100.0
ITH1,2022,312594.0
ITH1,2023,315097.0
ITH1,2024,317608.0
ITH1,2025,317534.0
ITH1,2026,322656.0
ITH1,2027,325193.0
ITH1,2028,327738.0
ITH1,2029,330292.0
ITH1,2030,342733.0
ITH2,1999,261122.0
ITH2,2000,264072.0
ITH2,2001,267400.0
ITH2,2002,271850.0
ITH2,2003,278077.0
ITH2,2004,282188.0
ITH2,2005,284000.0
ITH2,2006,286222.0
ITH2,2007,290814.0
ITH2,2008,296012.0
ITH2,2009,291482.0
ITH2,2010,286401.0
ITH2,2011,298241.0
ITH2,2012,301052.0
ITH2,2013,303873.0
ITH2,2014,306705.0
ITH2,2015,293540.0
ITH2,2016,312400.0
ITH2,2017,315263.0
ITH2,2018,318136.0
ITH2,2019,321020.0
ITH2,2020,310180.0
ITH2,2021,326819.0
ITH2,2022,329734.0
ITH2,2023,332659.0
ITH2,2024,335594.0
ITH2,2025,335218.0
ITH2,2026,341497.0
ITH2,2027,344464.0
ITH2,2028,347441.0
ITH2,2029,350428.0
ITH2,2030,365225.0
ITH3,1999,2581844.0
ITH3,2000,2612641.0
ITH3,2001,2652770.0
ITH3,2002,2695731.0
ITH3,2003,2738459.0
ITH3,2004,2774812.0
ITH3,2005,2793707.0
ITH3,2006,2815493.0
ITH3,2007,2867331.0
ITH3,2008,2910481.0
ITH3,2009,2869202.0
ITH3,2010,2825076.0
ITH3,2011,2940869.0
ITH3,2012,2968715.0
ITH3,2013,2996681.0
ITH3,2014,3024768.0
ITH3,2015,2908301.0
ITH3,2016,3081303.0
ITH3,2017,3109750.0
ITH3,2018,3138319.0
ITH3,2019,3167007.0
ITH3,2020,3074837.0
ITH3,2021,3224745.0
ITH3,2022,3253795.0
ITH3,2023,3282964.0
ITH3,2024,3312255.0
ITH3,2025,3316586.0
ITH3,2026,3371196.0
ITH3,2027,3400847.0
ITH3,2028,3430619.0
ITH3,2029,3460511.0
ITH3,2030,3601970.0
ITH4,1999,698376.0
ITH4,2000,701922.0
ITH4,2001,710622.0
ITH4,2002,717310.0
ITH4,2003,726499.0
ITH4,2004,730512.0
ITH4,2005,732346.0
ITH4,2006,737134.0
ITH4,2007,747422.0
ITH4,2008,756751.0
ITH4,2009,750893.0
ITH4,2010,742748.0
ITH4,2011,764385.0
ITH4,2012,769732.0
ITH4,2013,775098.0
ITH4,2014,780481.0
ITH4,2015,765142.0
ITH4,2016,791303.0
ITH4,2017,796741.0
ITH4,2018,802197.0
ITH4,2019,807671.0
ITH4,2020,797795.0
ITH4,2021,818674.0
ITH4,2022,824203.0
ITH4,2023,829750.0
ITH4,2024,835315.0
ITH4,2025,840061.0
ITH4,2026,846500.0
ITH4,2027,852119.0
ITH4,2028,857757.0
ITH4,2029,863413.0
ITH4,2030,886892.0
ITH5,1999,2442598.2414102405
ITH5,2000,2462832.10589391
ITH5,2001,2494998.7795099914
ITH5,2002,2519164.5036019236
ITH5,2003,2549383.94730106
ITH5,2004,2587379.403791338
ITH5,2005,2600172.338979736
ITH5,2006,2610000.0023233294
ITH5,2007,2650179.4162406772
ITH5,2008,2681710.9549238384
ITH5,2009,2639467.134768456
ITH5,2010,2601662.676268384
ITH5,2011,2666867.3331662863
ITH5,2012,2681102.230955258
ITH5,2013,2695285.8552494645
ITH5,2014,2709417.206048876
ITH5,2015,2598888.756934643
ITH5,2016,2737526.087163359
ITH5,2017,2751503.6174784154
ITH5,2018,2765428.8742986917
ITH5,2019,2779303.857624188
ITH5,2020,2677195.1779042184
ITH5,2021,2806898.0153226554
ITH5,2022,2820617.1781637967
ITH5,2023,2834286.0790419877
ITH5,2024,2847902.694893554
ITH5,2025,2820166.629722148
ITH5,2026,2874981.117644191
ITH5,2027,2888443.913011402
ITH5,2028,2901854.4464156777
ITH5,2029,2915213.6947933286
ITH5,2030,3002243.1304276288
ITI1,1999,2101642.0
ITI1,2000,2130913.0
ITI1,2001,2167582.0
ITI1,2002,2195194.0
ITI1,2003,2238038.0
ITI1,2004,2263950.0
ITI1,2005,2255688.0
ITI1,2006,2279012.0
ITI1,2007,2311603.0
ITI1,2008,2344674.0
ITI1,2009,2310197.0
ITI1,2010,2289652.0
ITI1,2011,2377349.0
ITI1,2012,2398779.0
ITI1,2013,2420305.0
ITI1,2014,2441926.0
ITI1,2015,2367086.0
ITI1,2016,2485457.0
ITI1,2017,2507366.0
ITI1,2018,2529371.0
ITI1,2019,2551472.0
ITI1,2020,2496844.0
ITI1,2021,2595961.0
ITI1,2022,2618350.0
ITI1,2023,2640835.0
ITI1,2024,2663415.0
ITI1,2025,2675130.0
ITI1,2026,2708864.0
ITI1,2027,2731732.0
ITI1,2028,2754696.0
ITI1,2029,2777756.0
ITI1,2030,2879968.0
ITI2,1999,518933.0
ITI2,2000,529690.0
ITI2,2001,538856.0
ITI2,2002,548762.0
ITI2,2003,559332.0
ITI2,2004,567578.0
ITI2,2005,570707.0
ITI2,2006,578816.0
ITI2,2007,588729.0
ITI2,2008,598499.0
ITI2,2009,591016.0
ITI2,2010,580799.0
ITI2,2011,610233.0
ITI2,2012,617429.0
ITI2,2013,624668.0
ITI2,2014,631948.0
ITI2,2015,605841.0
ITI2,2016,646633.0
ITI2,2017,654039.0
ITI2,2018,661486.0
ITI2,2019,668975.0
ITI2,2020,649438.0
ITI2,2021,684079.0
ITI2,2022,691694.0
ITI2,2023,699350.0
ITI2,2024,707048.0
ITI2,2025,710532.0
ITI2,2026,722570.0
ITI2,2027,730394.0
ITI2,2028,738259.0
ITI2,2029,746166.0
ITI2,2030,781723.0
ITI3,1999,854185.7585897598
ITI3,2000,872088.8941060973
ITI3,2001,889204.2204900059
ITI3,2002,902809.49639807
ITI3,2003,917505.0526989411
ITI3,2004,928001.5962086578
ITI3,2005,935367.6610202601
ITI3,2006,948281.9976766715
ITI3,2007,963403.5837593193
ITI3,2008,979993.0450761644
ITI3,2009,968093.8652315484
ITI3,2010,953311.3237316152
ITI3,2011,998711.6668337209
ITI3,2012,1009931.7690447374
ITI3,2013,1021214.1447505383
ITI3,2014,1032558.7939511233
ITI3,2015,997462.2430653536
ITI3,2016,1055434.9128366448
ITI3,2017,1066966.3825215816
ITI3,2018,1078560.1257013038
ITI3,2019,1090216.1423758084
ITI3,2020,1065985.822095775
ITI3,2021,1113715.9846773436
ITI3,2022,1125558.8218362
ITI3,2023,1137464.9209580126
ITI3,2024,1149432.3051064387
ITI3,2025,1157998.3702778486
ITI3,2026,1173554.8823558136
ITI3,2027,1185709.086988591
ITI3,2028,1197926.553584325
ITI3,2029,1210205.3052066711
ITI3,2030,1262786.869572369
ITI4,1999,3242543.0
ITI4,2000,3332664.0
ITI4,2001,3459836.0
ITI4,2002,3504746.0
ITI4,2003,3591797.0
ITI4,2004,3634894.0
